system:index,FloodClass,FloodRisk,NDWI,elevation,slope,.geo
2312,0,-0.18655595439226863,-0.7197864,12,2.0331378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2153847039558,24.21813008149067]}"
2313,0,-0.15912842717981068,-0.7211605,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21673217688198,24.21813008149067]}"
2314,0,-0.15013492494505112,-0.61705834,12,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14208217677162,24.217860586905438]}"
2315,0,-0.18594002575056173,-0.71050644,12,2.2343407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14235167135689,24.217860586905438]}"
2316,0,-0.08717567151705596,-0.43746674,12,4.122115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14316015511258,24.217860586905438]}"
2317,0,-0.20374471061031557,-0.73290884,15,2.1145144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14450762803875,24.217860586905438]}"
2318,1,-0.04312221341150593,-0.4209191,14,2.0331335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14585510096492,24.217860586905438]}"
2319,0,-0.15462984436985047,-0.7372597,12,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15259246559583,24.217860586905438]}"
2320,0,-0.14027324716823106,-0.6535005,12,1.3761493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15313145476631,24.217860586905438]}"
2321,1,-0.05255419272461643,-0.43773475,13,2.2343407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15420943310727,24.217860586905438]}"
2322,0,-0.18983737221961602,-0.72309417,12,2.1145144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15852134647105,24.217860586905438]}"
2323,0,-0.1573128118925562,-0.7055292,12,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16013831398243,24.217860586905438]}"
2324,1,-0.016996886014107634,-0.34006968,12,3.0481021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16229427066435,24.217860586905438]}"
2325,0,-0.20390133472022987,-0.7143804,11,3.1855571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16391123817573,24.217860586905438]}"
2326,0,-0.2392769281653923,-0.73395324,13,4.165016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16471972193148,24.217860586905438]}"
2327,0,-0.20575988328286302,-0.70912504,14,2.9598684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16768416236903,24.217860586905438]}"
2328,0,-0.1306646783071596,-0.64865386,12,1.0168868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17037910822143,24.217860586905438]}"
2329,0,-0.11786158311089803,-0.54651165,13,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17442152699994,24.217860586905438]}"
2330,1,-0.00887018675698827,-0.3846944,13,1.3761493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17630798909659,24.217860586905438]}"
2331,0,-0.15442987419000742,-0.5854375,16,3.1855571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17684697826706,24.217860586905438]}"
2332,0,-0.17739429962335945,-0.64157706,17,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17711647285228,24.217860586905438]}"
2333,0,-0.10849010366456122,-0.53258544,11,2.9598684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17873344036371,24.217860586905438]}"
2334,0,-0.09001478921389973,-0.5409836,14,1.3761493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17981141870467,24.217860586905438]}"
2335,1,-0.07229907170017211,-0.50442475,11,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1833148483127,24.217860586905438]}"
2336,1,-0.07861148555608852,-0.46682823,12,2.9598684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18412333206845,24.217860586905438]}"
2337,0,-0.202940645134961,-0.7298528,11,2.7507126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18574029957983,24.217860586905438]}"
2338,1,0.022505341953701435,-0.2777778,11,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.187087772506,24.217860586905438]}"
2339,1,0.08317418724557626,-0.18747826,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18816575084696,24.217860586905438]}"
2340,1,0.09339753804595008,-0.20052946,12,1.0168868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19274715879595,24.217860586905438]}"
2341,0,-0.14509441450663976,-0.6571429,13,1.3761493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20433542596112,24.217860586905438]}"
2342,0,-0.16478630380435214,-0.7085266,11,1.3761493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20622188805777,24.217860586905438]}"
2343,0,-0.15748808489586774,-0.6215539,11,3.1855571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20783885556921,24.217860586905438]}"
2344,1,0.009857295754929673,-0.35323945,12,1.3761493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20918632849538,24.217860586905438]}"
2345,1,0.007827015778882132,-0.33497235,10,2.2343407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21080329600676,24.217860586905438]}"
2346,1,-0.045981329065354265,-0.45338207,9,2.1145144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2116117797625,24.217860586905438]}"
2347,1,-0.06810819135083868,-0.4265171,12,3.4424818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21215076893299,24.217860586905438]}"
2348,0,-0.10502213517745934,-0.6093688,10,1.0168868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21673217688198,24.217860586905438]}"
2349,1,-0.047375090869622966,-0.37132815,16,3.185551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14046520926024,24.2175910923202]}"
2350,0,-0.11361840694829037,-0.5368421,12,2.9598677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14666358472067,24.2175910923202]}"
2351,0,-0.14075408023601366,-0.64846224,13,1.3761476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14828055223205,24.2175910923202]}"
2352,0,-0.14881308411214952,-0.7196262,13,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14855004681732,24.2175910923202]}"
2353,0,-0.17249565727125032,-0.72394544,11,1.3761476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14935853057301,24.2175910923202]}"
2354,0,-0.17228322370942517,-0.7294701,13,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15259246559583,24.2175910923202]}"
2355,0,-0.1466840039543675,-0.6471946,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15447892769248,24.2175910923202]}"
2356,0,-0.13132507450101996,-0.5952767,13,2.2343366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15555690603344,24.2175910923202]}"
2357,0,-0.0906933736656033,-0.56871134,12,1.0168846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15690437895961,24.2175910923202]}"
2358,0,-0.1969001555009519,-0.7094056,11,2.9598677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16229427066435,24.2175910923202]}"
2359,0,-0.10307875836531553,-0.60548216,10,1.0168846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16256376524956,24.2175910923202]}"
2360,1,-0.015115948098504122,-0.4031355,15,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16606719485765,24.2175910923202]}"
2361,0,-0.14372621532718013,-0.66035604,15,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16714517319855,24.2175910923202]}"
2362,1,0.0015738877440284182,-0.22116603,14,4.792155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16876214070999,24.2175910923202]}"
2363,1,-0.044581724128697715,-0.34823215,12,4.2232823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1690316352952,24.2175910923202]}"
2364,0,-0.16889429002160194,-0.6812081,12,2.1145132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16957062446568,24.2175910923202]}"
2365,0,-0.1834639098940843,-0.6108968,9,5.050775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1728045594885,24.2175910923202]}"
2366,0,-0.2140667208596672,-0.67044723,11,4.792155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17307405407377,24.2175910923202]}"
2367,0,-0.09371437093667057,-0.466788,13,3.5660188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1757689999261,24.2175910923202]}"
2368,1,-0.06004602217606484,-0.43206367,13,2.7507093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17657748368185,24.2175910923202]}"
2369,1,-0.013969612227823829,-0.39489332,13,1.3761476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17981141870467,24.2175910923202]}"
2370,0,-0.20558019711496073,-0.674276,12,4.1221104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18169788080132,24.2175910923202]}"
2371,0,-0.1762171819778765,-0.6991092,12,2.033129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18520131040935,24.2175910923202]}"
2372,1,-0.05877215032759085,-0.4451496,9,2.9598677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18735726709127,24.2175910923202]}"
2373,1,0.10801288577619697,-0.18092832,8,1.3761476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19166918045505,24.2175910923202]}"
2374,0,-0.16690494986964188,-0.718764,10,1.3761476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19867603967117,24.2175910923202]}"
2375,0,-0.18797471461352694,-0.7313689,10,2.1145132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19975401801213,24.2175910923202]}"
2376,0,-0.12916346950916296,-0.66123056,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20056250176782,24.2175910923202]}"
2377,0,-0.1695951126441454,-0.6946097,10,2.1145132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20083199635303,24.2175910923202]}"
2378,0,-0.1000265310095749,-0.5407279,13,2.033129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20244896386447,24.2175910923202]}"
2379,0,-0.1482144653928919,-0.68375355,12,1.0168846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20541340430208,24.2175910923202]}"
2380,0,-0.14370796959596108,-0.63804245,10,2.2343366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20810835015442,24.2175910923202]}"
2381,0,-0.1265225879382754,-0.5976717,11,2.2343366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21322874727389,24.2175910923202]}"
2382,0,-0.16026002219445543,-0.6651466,11,2.2343366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21646268229671,24.2175910923202]}"
2383,0,-0.12276283966855744,-0.63047975,10,1.3761476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21700167146719,24.2175910923202]}"
2384,1,-0.03764516299071955,-0.41596517,13,2.033129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21754066063767,24.2175910923202]}"
2385,0,-0.1435415554997122,-0.6185026,14,2.1145122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14046520926024,24.217321597734966]}"
2386,1,-0.009599257440057428,-0.38015267,14,1.3761461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14316015511258,24.217321597734966]}"
2387,0,-0.16456760068485934,-0.69008934,14,1.3761461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14612459555019,24.217321597734966]}"
2388,0,-0.09191835021485342,-0.48441494,12,3.1855445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14693307930588,24.217321597734966]}"
2389,0,-0.19285938670984637,-0.72434545,12,2.2343326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14828055223205,24.217321597734966]}"
2390,1,-0.06286659202533368,-0.44370493,12,2.7507062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1501670143287,24.217321597734966]}"
2391,1,0.004404433056240175,-0.36651585,14,1.0168824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15151448725487,24.217321597734966]}"
2392,0,-0.18607388850827547,-0.72597444,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15205347642535,24.217321597734966]}"
2393,0,-0.15763480640933258,-0.65594465,13,2.0331247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.153939938522,24.217321597734966]}"
2394,0,-0.15887444368667764,-0.6491684,14,2.1145122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15879084105626,24.217321597734966]}"
2395,0,-0.14226674233984582,-0.639953,10,2.1145122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1614857869086,24.217321597734966]}"
2396,1,-0.07511536898890038,-0.44159022,11,3.566013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16310275442004,24.217321597734966]}"
2397,0,-0.10320388262864981,-0.5733114,16,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16768416236903,24.217321597734966]}"
2398,0,-0.16334078810914907,-0.70800626,13,1.0168824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16984011905095,24.217321597734966]}"
2399,0,-0.15122773228073202,-0.67778015,14,1.0168824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17010961363616,24.217321597734966]}"
2400,0,-0.24140412590517635,-0.71836257,17,4.061142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1719960757328,24.217321597734966]}"
2401,0,-0.15323986070126544,-0.5710579,18,3.1855445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17523001075563,24.217321597734966]}"
2402,1,-0.05869979231049415,-0.48435375,13,1.3761461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17981141870467,24.217321597734966]}"
2403,0,-0.09791300807429067,-0.40813997,16,4.792151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18115889163084,24.217321597734966]}"
2404,1,-0.021608759519892176,-0.340577,10,3.566013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18385383748318,24.217321597734966]}"
2405,1,0.09020044873562952,-0.22250271,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19382513713691,24.217321597734966]}"
2406,0,-0.17479020616939736,-0.7225346,12,1.3761461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19678957757452,24.217321597734966]}"
2407,0,-0.0917272352698805,-0.6114545,12,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.197328566745,24.217321597734966]}"
2408,0,-0.18997803594232576,-0.6920325,11,3.0480888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19921502884165,24.217321597734966]}"
2409,0,-0.08542187645968302,-0.5082633,13,2.1145122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20244896386447,24.217321597734966]}"
2410,1,-0.07418332586348433,-0.48578617,13,2.1145122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20352694220543,24.217321597734966]}"
2411,0,-0.16413614175999813,-0.7131759,13,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20595239347256,24.217321597734966]}"
2412,1,-0.0013459382175748727,-0.3553669,11,2.0331247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21053380142155,24.217321597734966]}"
2413,0,-0.11436787393728198,-0.57336247,11,2.2343326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21484571478533,24.217321597734966]}"
2414,1,0.09507506449512507,-0.18280403,12,1.3761461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21646268229671,24.217321597734966]}"
2415,1,-0.0570312827662082,-0.50501674,9,1.3761461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21700167146719,24.217321597734966]}"
2416,1,-0.05558676789056232,-0.37257358,12,4.164999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21754066063767,24.217321597734966]}"
2417,0,-0.1742432634695521,-0.7298113,13,1.0168802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14504661720923,24.217052103149733]}"
2418,1,0.022214053195880767,-0.2796486,9,3.048082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1472025738911,24.217052103149733]}"
2419,0,-0.166260755048288,-0.7545215,13,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.153939938522,24.217052103149733]}"
2420,0,-0.16697307663704244,-0.69057304,9,2.2343285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1614857869086,24.217052103149733]}"
2421,0,-0.14017320708856051,-0.6616712,13,1.0168802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16471972193148,24.217052103149733]}"
2422,0,-0.13909202206242194,-0.6036036,15,2.114511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16741466778382,24.217052103149733]}"
2423,0,-0.1702861208950307,-0.6632474,16,2.0331202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1679536569543,24.217052103149733]}"
2424,0,-0.18118060497157484,-0.68618786,17,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16849264612478,24.217052103149733]}"
2425,0,-0.24711799532247267,-0.5908479,11,8.434702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1754995053409,24.217052103149733]}"
2426,1,-0.036404316078952996,-0.4162282,12,2.114511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18169788080132,24.217052103149733]}"
2427,1,-0.036031796586433185,-0.42748314,10,2.114511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1833148483127,24.217052103149733]}"
2428,0,-0.15958991037757167,-0.6730065,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18493181582414,24.217052103149733]}"
2429,1,0.0795041147222652,-0.2128184,9,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18735726709127,24.217052103149733]}"
2430,1,0.08967402481478313,-0.23197675,8,1.0168802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18789625626175,24.217052103149733]}"
2431,1,0.0965290598683543,-0.2038961,8,1.3761444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18924372918792,24.217052103149733]}"
2432,1,0.08992216970548628,-0.17883085,10,2.0331202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19059120211409,24.217052103149733]}"
2433,1,0.10699299779544105,-0.14743356,9,2.114511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19193867504026,24.217052103149733]}"
